Longitude,Latitude,FID,ObjectID,CITY_NAME,GMI_ADMIN,ADMIN_NAME,FIPS_CNTRY,CNTRY_NAME,STATUS,POP,POP_RANK,POP_CLASS,PORT_ID,LABEL_FLAG
-16.2839966645,12.580002,363,712,Ziguinchor,SEN-ZGN,Ziguinchor,SG,Senegal,Provincial capital,159778,5,"100,000 to 249,999",0,1
-94.131899668,58.7484629554,364,195,Churchill,CAN-MNT,Manitoba,CA,Canada,Other,-999,7,"Less than 50,000",1090,0
-121.4229955728,38.5669979723,365,213,Sacramento,USA-CAL,California,US,United States,Provincial capital,467898,4,"250,000 to 499,999",16590,0
-16.1649986891,12.2689979686,366,713,Cacheu,GNB-CAC,Cacheu,PU,Guinea-Bissau,Provincial capital,10490,7,"Less than 50,000",45835,1
-6.3379976705,38.9120039311,367,642,Merida,ESP-EXT,Extremadura,SP,Spain,Provincial capital,52423,6,"50,000 to 99,999",0,0
-15.4860026877,11.5830000226,368,714,Bolama,GNB-BOL,Bolama,PU,Guinea-Bissau,Provincial capital,10769,7,"Less than 50,000",45840,1
-106.630001718,52.109999921,369,196,Saskatoon,CAN-SSK,Saskatchewan,CA,Canada,Other,198958,5,"100,000 to 249,999",0,0
-122.3800916624,37.795814996,370,214,San Francisco,USA-CAL,California,US,United States,Other,732072,3,"500,000 to 999,999",16300,0
-9.1299956022,38.7299970597,371,643,Lisbon,PRT-LIS,Lisboa,PO,Portugal,National and provincial capital,517802,3,"500,000 to 999,999",37990,0
-15.5979987184,11.8639980605,372,715,Bissau,GNB-BIS,Bissau,PU,Guinea-Bissau,National capital and provincial capital enclave,388028,4,"250,000 to 499,999",45838,1
-7.905995718,38.5599960277,373,644,Evora,PRT-EVO,Evora,PO,Portugal,Provincial capital,55620,6,"50,000 to 99,999",0,1
-104.6159995594,50.4479970606,374,197,Regina,CAN-SSK,Saskatchewan,CA,Canada,Provincial capital,176183,5,"100,000 to 249,999",0,0
-121.8474537115,37.3081050312,375,215,San Jose,USA-CAL,California,US,United States,Other,894943,3,"500,000 to 999,999",0,0
-8.8820006323,38.520998976,376,645,Setubal,PRT-STB,Setubal,PO,Portugal,Provincial capital,117110,5,"100,000 to 249,999",38000,1
-97.1240035844,49.9210019371,377,198,Winnipeg,CAN-MNT,Manitoba,CA,Canada,Provincial capital,632063,3,"500,000 to 999,999",0,0
-118.2500006413,34.0000019591,378,216,Los Angeles,USA-CAL,California,US,United States,Other,3694820,2,"1,000,000 to 4,999,999",16080,0
-14.7670016736,13.5510030195,379,716,Georgetown,GMB-MIS,MacCarthy Island,GA,The Gambia,Provincial capital,3584,7,"Less than 50,000",0,0
-112.0349965552,46.595997026,380,199,Helena,USA-MNT,Montana,US,United States,Provincial capital,27340,7,"Less than 50,000",0,0
-7.8630025669,38.0140020563,381,646,Beja,PRT-BEJ,Beja,PO,Portugal,Provincial capital,-999,7,"Less than 50,000",0,1
-104.8139995991,41.133996047,382,217,Cheyenne,USA-WYM,Wyoming,US,United States,Provincial capital,55443,6,"50,000 to 99,999",0,0
-14.2229966502,13.3100010581,383,717,Basse Santa Su,GMB-URI,Upper River,GA,The Gambia,Provincial capital,14380,7,"Less than 50,000",0,0
-5.9709956237,37.3730040816,384,647,Seville,ESP-AND,Andalucia,SP,Spain,Provincial capital,701894,3,"500,000 to 999,999",38270,0
-76.7995196799,17.9669250288,385,400,Kingston,JAM-KNG,Kingston,JM,Jamaica,National and provincial capital,937700,3,"500,000 to 999,999",10770,1
-14.943995714,12.8999969241,386,718,Kolda,SEN-KLD,Kolda,SG,Senegal,Provincial capital,58809,6,"50,000 to 99,999",0,1
-7.9280005766,37.018997963,387,648,Faro,PRT-FAR,Faro,PO,Portugal,Provincial capital,41355,7,"Less than 50,000",38030,1
-111.8919956716,40.6929959962,388,218,Salt Lake City,USA-UTA,Utah,US,United States,Provincial capital,178026,5,"100,000 to 249,999",0,0
-76.3289996612,17.8910009605,389,401,Port Morant,JAM-STH,Saint Thomas,JM,Jamaica,Provincial capital,-999,7,"Less than 50,000",10740,0
-15.2270005722,12.4929989663,390,719,Farim,GNB-OIO,Oio,PU,Guinea-Bissau,Provincial capital,6792,7,"Less than 50,000",0,0
-0.599003689,44.8409969828,391,649,Bordeaux,FRA-AQT,Aquitaine,FR,France,Provincial capital,231844,5,"100,000 to 249,999",37190,0
-105.0789956981,39.5780040044,392,219,Denver,USA-COL,Colorado,US,United States,Provincial capital,554636,3,"500,000 to 999,999",0,0
-71.8448396377,19.6655669642,393,402,Fort-Liberte,HTI-NES,Nord-Est,HA,Haiti,Provincial capital,-999,7,"Less than 50,000",0,0
-14.2340036303,12.2799960126,394,720,Gabu,GNB-GAB,Gabu,PU,Guinea-Bissau,Provincial capital,14430,7,"Less than 50,000",0,1
-3.8005376015,43.4626109392,395,650,Santander,ESP-CNT,Cantabria,SP,Spain,Provincial capital,183288,5,"100,000 to 249,999",37470,0
-94.6265665658,38.9941200669,396,220,Kansas City,USA-KAN,Kansas,US,United States,Other,146866,5,"100,000 to 249,999",0,0
-14.6899976589,12.1679999818,397,721,Bafata,GNB-BAF,Bafata,PU,Guinea-Bissau,Provincial capital,22521,7,"Less than 50,000",0,1
-90.3419816555,38.6388809296,398,221,St. Louis,USA-MOS,Missouri,US,United States,Other,320916,4,"250,000 to 499,999",0,0
-71.7049976716,19.547999926,399,403,Dajabon,DOM-DJB,Dajabon,DR,Dominican Republic,Provincial capital,16398,7,"Less than 50,000",0,1
-1.6530027067,42.8130000366,400,651,Pamplona,ESP-NVR,Navarra,SP,Spain,Provincial capital,193166,5,"100,000 to 249,999",0,0
-15.1949966945,11.7729989273,401,722,Fulacunda,GNB-QNR,Quinara,PU,Guinea-Bissau,Provincial capital,-999,7,"Less than 50,000",0,0
-92.1689996907,38.5800030021,402,222,Jefferson City,USA-MOS,Missouri,US,United States,Provincial capital,35883,7,"Less than 50,000",0,0
-72.6890035554,19.4499990138,403,404,Gonaives,HTI-ART,Artibonite,HA,Haiti,Provincial capital,84961,6,"50,000 to 99,999",0,0
-2.4460015593,42.465996028,404,652,Logrono,ESP-LJR,La Rioja,SP,Spain,Provincial capital,143698,5,"100,000 to 249,999",0,0
-13.6780017036,13.7729970313,405,723,Tambacounda,SEN-TMB,Tambacounda,SG,Senegal,Provincial capital,-999,7,"Less than 50,000",0,1
-105.9419966207,35.6830020481,406,223,Santa Fe,USA-NME,New Mexico,US,United States,Provincial capital,69205,6,"50,000 to 99,999",0,0
-72.0039956981,19.1430000179,407,405,Hinche,HTI-CNT,Centre,HA,Haiti,Provincial capital,18590,7,"Less than 50,000",0,0
-4.7210037176,41.6500020627,408,653,Valladolid,ESP-CYL,Castilla y Leon,SP,Spain,Provincial capital,322304,4,"250,000 to 499,999",0,0
-13.2959965773,12.4800030381,409,724,Koundara,GIN-KND,Koundara,GV,Guinea,Provincial capital,13990,7,"Less than 50,000",0,1
-90.0003235966,35.1147240471,410,224,Memphis,USA-TNN,Tennessee,US,United States,Other,650100,3,"500,000 to 999,999",0,0
-71.7069955558,18.875996933,411,406,Elias Pina,DOM-LST,La Estrelleta,DR,Dominican Republic,Provincial capital,-999,7,"Less than 50,000",0,0
-3.6909716982,40.4422200735,412,654,Madrid,ESP-MDR,Madrid,SP,Spain,National and provincial capital,3117977,2,"1,000,000 to 4,999,999",0,1
-92.3100026901,34.7609969339,413,225,Little Rock,USA-ARK,Arkansas,US,United States,Provincial capital,184217,5,"100,000 to 249,999",0,0
-12.3010015857,12.0840029587,414,725,Mali,GIN-MLI,Mali,GV,Guinea,Provincial capital,5479,7,"Less than 50,000",0,1
-72.3431066325,18.5266170756,415,407,Port-au-Prince,HTI-OUE,Ouest,HA,Haiti,National and provincial capital,1234742,2,"1,000,000 to 4,999,999",10880,0
-4.0280036615,39.8590020423,416,655,Toledo,ESP-CLM,Castilla-La Mancha,SP,Spain,Provincial capital,74632,6,"50,000 to 99,999",0,0
-13.2129985791,11.7540000794,417,726,Gaoual,GIN-GAO,Gaoual,GV,Guinea,Provincial capital,7461,7,"Less than 50,000",0,1
-112.1100026856,33.508998042,418,226,Phoenix,USA-ARZ,Arizona,US,United States,Provincial capital,1321045,2,"1,000,000 to 4,999,999",0,0
-11.6700026301,11.4399989734,419,727,Tongue,GIN-TOU,Tougue,GV,Guinea,Provincial capital,25531,7,"Less than 50,000",0,0
-2.973779586,43.2821520019,420,656,Bilbao,ESP-PSV,Pais Vasco,SP,Spain,Other,351409,4,"250,000 to 499,999",37400,0
-12.2990037014,11.3229990478,421,728,Labe,GIN-LAB,Labe,GV,Guinea,Provincial capital,46510,7,"Less than 50,000",0,1
-71.8509956298,18.4930020489,422,408,Jimani,DOM-IND,Independencia,DR,Dominican Republic,Provincial capital,6567,7,"Less than 50,000",0,0
-2.6747815596,42.850161047,423,657,Vitoria,ESP-PSV,Pais Vasco,SP,Spain,Provincial capital,224578,5,"100,000 to 249,999",0,0
-9.6170035853,16.6609979911,424,729,Ayoun El Atrous,MRT-HEG,Hodh el Gharbi,MR,Mauritania,Provincial capital,-999,7,"Less than 50,000",0,0
-106.4500016669,31.7799989568,425,227,El Paso,USA-TEX,Texas,US,United States,Other,563662,3,"500,000 to 999,999",0,0
-2.9659586628,35.3164860268,426,658,Melilla,ESP-PS2,Melilla,SP,Spain,Provincial capital,67838,6,"50,000 to 99,999",45710,1
-7.261001644,16.6159980197,427,730,Nema,MRT-HEC,Hodh ech Chargui,MR,Mauritania,Provincial capital,-999,7,"Less than 50,000",0,0
-72.5370026774,18.2349989584,428,409,Jacmel,HTI-SES,Sud-Est,HA,Haiti,Provincial capital,33563,7,"Less than 50,000",10820,0
-1.1339996165,37.9799999633,429,659,Murcia,ESP-MUR,Murcia,SP,Spain,Provincial capital,406807,4,"250,000 to 499,999",0,1
-110.9619986896,29.0940030722,430,228,Hermosillo,MEX-SON,Sonora,MX,Mexico,Provincial capital,595811,3,"500,000 to 999,999",0,0
-6.2549996722,13.4360009781,431,731,Segou,MLI-SEG,Segou,ML,Mali,Provincial capital,92552,6,"50,000 to 99,999",0,1
-5.3520026731,36.1289970576,432,660,Gibraltar,GIB,Gibraltar,GI,Gibraltar,National and provincial capital,26544,7,"Less than 50,000",0,1
-7.9864826672,12.6529559676,433,732,Bamako,MLI-BAM,Bamako,ML,Mali,National and provincial capital,1297281,2,"1,000,000 to 4,999,999",0,1
-71.7409976487,18.0379979435,434,410,Pedernales,DOM-PDR,Pedernales,DR,Dominican Republic,Provincial capital,11072,7,"Less than 50,000",0,1
-9.1790006091,11.4190020758,435,733,Siguiri,GIN-SIG,Siguiri,GV,Guinea,Provincial capital,43601,7,"Less than 50,000",0,1
-106.0739996259,28.6309979974,436,229,Chihuahua,MEX-CHH,Chihuahua,MX,Mexico,Provincial capital,708267,3,"500,000 to 999,999",0,1
-5.672996622,11.3149980784,437,734,Sikasso,MLI-SKS,Sikasso,ML,Mali,Provincial capital,144786,5,"100,000 to 249,999",0,1
-4.9959986703,34.0440030711,438,661,Fes,MAR-CNR,Centre-North,MO,Morocco,Provincial capital,964891,3,"500,000 to 999,999",0,0
-71.0749975755,19.5519960254,439,411,Mao,DOM-VLV,Valverde,DR,Dominican Republic,Provincial capital,48297,7,"Less than 50,000",0,0
-107.3860015686,24.8049989208,440,230,Culiacan,MEX-SIN,Sinaloa,MX,Mexico,Provincial capital,582469,3,"500,000 to 999,999",0,0
-10.7260015935,11.298995974,441,735,Dinguiraye,GIN-DNG,Dinguiraye,GV,Guinea,Provincial capital,6062,7,"Less than 50,000",0,1
-5.5569955558,33.903998931,442,662,Meknes,MAR-CSO,Centre-South,MO,Morocco,Provincial capital,545705,3,"500,000 to 999,999",0,0
-3.0099956848,16.7599979282,443,736,Timbuktu,MLI-GAO,Gao,ML,Mali,Other,32460,7,"Less than 50,000",0,0
-5.3166955761,35.8832970151,444,663,Ceuta,ESP-PS1,Ceuta,SP,Spain,Provincial capital,75861,6,"50,000 to 99,999",45730,1
-110.3095255816,24.1564229529,445,231,La Paz,MEX-BCS,Baja California Sur,MX,Mexico,Provincial capital,171485,5,"100,000 to 249,999",15920,0
-71.3449886333,19.5049980043,446,412,Sabaneta,DOM-SRD,Santiago Rodrigu,DR,Dominican Republic,Provincial capital,16380,7,"Less than 50,000",0,0
-104.6629975805,24.0290010319,447,232,Durango,MEX-DRN,Durango,MX,Mexico,Provincial capital,457140,4,"250,000 to 499,999",0,1
-0.0510025663,16.2729990467,448,737,Gao,MLI-GAO,Gao,ML,Mali,Provincial capital,57978,6,"50,000 to 99,999",0,1
-0.5200016247,35.7499979419,449,664,Oran,DZA-ORA,Oran,AG,Algeria,Other,645984,3,"500,000 to 999,999",45640,1
-4.183001614,14.4829980512,450,738,Mopti,MLI-MOP,Mopti,ML,Mali,Provincial capital,108456,5,"100,000 to 249,999",0,1
-70.7069966693,19.4560019335,451,413,Santiago,DOM-SNT,Santiago,DR,Dominican Republic,Provincial capital,555904,3,"500,000 to 999,999",0,1
-0.6389996001,35.1970020259,452,665,Sidi-Bel-Abbes,DZA-SBA,Sidi bel Abbes,AG,Algeria,Provincial capital,191769,5,"100,000 to 249,999",0,0
-0.2332977103,14.4500039192,453,739,Gorom Gorom,BFA-ODL,Oudalan,UV,Burkina Faso,Provincial capital,6691,7,"Less than 50,000",0,0
-106.2700016158,23.3615069722,454,233,Mazatlan,MEX-SIN,Sinaloa,MX,Mexico,Other,354717,4,"250,000 to 499,999",15810,0
-70.5230006843,19.3969980729,455,414,Moca,DOM-ESP,Espaillat,DR,Dominican Republic,Provincial capital,61834,6,"50,000 to 99,999",0,0
-1.3139996676,34.8830009199,456,666,Tlemcen,DZA-TLM,Tlemcen,AG,Algeria,Provincial capital,132341,5,"100,000 to 249,999",0,1
-1.6270015833,14.0990039768,457,740,Djibo,BFA-SOM,Soum,UV,Burkina Faso,Provincial capital,22223,7,"Less than 50,000",0,0
-102.5549997106,22.7639969448,458,234,Zacatecas,MEX-ZCT,Zacatecas,MX,Mexico,Provincial capital,118562,5,"100,000 to 249,999",0,1
-70.4167015939,19.3830029544,459,415,Salcedo,DOM-SLC,Salcedo,DR,Dominican Republic,Provincial capital,-999,7,"Less than 50,000",0,1
-1.9119955551,34.6889969797,460,667,Oujda,MAR-EST,Eastern,MO,Morocco,Provincial capital,405253,4,"250,000 to 499,999",0,0
-3.0699985702,13.0689989313,461,741,Tougan,BFA-SOR,Sourou,UV,Burkina Faso,Provincial capital,17590,7,"Less than 50,000",0,0
-96.6636896049,32.7637260006,462,235,Dallas,USA-TEX,Texas,US,United States,Other,13852,7,"Less than 50,000",0,0
-70.5500006671,19.2500009244,463,416,La Vega,DOM-LVE,La Vega,DR,Dominican Republic,Provincial capital,-999,7,"Less than 50,000",0,1
-7.6319996247,33.6050010701,464,668,Casablanca,MAR-CEN,Centre,MO,Morocco,Provincial capital,3144909,2,"1,000,000 to 4,999,999",45793,0
-3.8600006792,12.7289970328,465,742,Nouna,BFA-KSS,Kossi,UV,Burkina Faso,Provincial capital,29048,7,"Less than 50,000",0,0
-8.0119975997,31.6310039241,466,669,Marrakech,MAR-TNF,Tensift,MO,Morocco,Provincial capital,839296,3,"500,000 to 999,999",0,0
-3.4640005999,12.4550009395,467,743,Dedougou,BFA-MHN,Mouhoun,UV,Burkina Faso,Provincial capital,45341,7,"Less than 50,000",0,0
-97.7329976814,30.2799959935,468,236,Austin,USA-TEX,Texas,US,United States,Provincial capital,23451,7,"Less than 50,000",0,0
-70.4089976677,18.9420030691,469,417,Bonao,DOM-MNV,Monsenor Novel,DR,Dominican Republic,Provincial capital,73269,6,"50,000 to 99,999",0,0
-2.2200026774,31.6080000406,470,670,Bechar,DZA-BCH,Bechar,AG,Algeria,Provincial capital,143382,5,"100,000 to 249,999",0,1
-9.6110006656,30.4180019184,471,671,Agadir,MAR-SOU,South,MO,Morocco,Provincial capital,698310,3,"500,000 to 999,999",45803,0
-2.4170036922,13.5690030081,472,744,Ouahigouya,BFA-YTN,Yatenga,UV,Burkina Faso,Provincial capital,61096,6,"50,000 to 99,999",0,0
-0.2899977073,27.8679960368,473,672,Adrar,DZA-ADR,Adrar,AG,Algeria,Provincial capital,-999,7,"Less than 50,000",0,1
-98.5245746983,29.4299190137,474,237,San Antonio,USA-TEX,Texas,US,United States,Other,1256810,2,"1,000,000 to 4,999,999",0,0
-2.262995663,12.9539970553,475,745,Yako,BFA-PSS,Passore,UV,Burkina Faso,Provincial capital,22904,7,"Less than 50,000",0,0
-71.2289966686,18.8070029894,476,418,San Juan,DOM-SJU,San Juan,DR,Dominican Republic,Provincial capital,-999,7,"Less than 50,000",0,1
-8.1600027092,27.7000019906,477,673,Tindouf,DZA-TND,Tindouf,AG,Algeria,Other,-999,7,"Less than 50,000",0,1
-11.4039985701,16.6169970445,478,674,Kiffa,MRT-ASB,Assaba,MR,Mauritania,Provincial capital,-999,7,"Less than 50,000",0,0
-100.3169965543,25.6770000031,479,238,Monterrey,MEX-NLE,Nuevo Leon,MX,Mexico,Provincial capital,1122874,2,"1,000,000 to 4,999,999",0,0
-71.422001584,18.4789979943,480,419,Neiba,DOM-BAO,Baoruco,DR,Dominican Republic,Provincial capital,18670,7,"Less than 50,000",0,0
-1.2930026045,12.5769959894,481,746,Ziniare,BFA-OBR,Oubritenga,UV,Burkina Faso,Provincial capital,12703,7,"Less than 50,000",0,0
-13.4970026276,16.1520030216,482,675,Kaedi,MRT-GRG,Gorgol,MR,Mauritania,Provincial capital,-999,7,"Less than 50,000",0,0
-100.9940036076,25.4179980532,483,239,Saltillo,MEX-CDZ,Coahuila,MX,Mexico,Provincial capital,621250,3,"500,000 to 999,999",0,0
-1.6700036704,12.4800030381,484,747,Ouagadougou,BFA-KDG,Kadiogo,UV,Burkina Faso,National and provincial capital,1086505,2,"1,000,000 to 4,999,999",0,0
-12.1760006906,15.1610039639,485,676,Selibabi,MRT-GDM,Guidimaka,MR,Mauritania,Provincial capital,-999,7,"Less than 50,000",0,0
-70.7290016934,18.4539960612,486,420,Azua,DOM-AZU,Azua,DR,Dominican Republic,Provincial capital,59139,6,"50,000 to 99,999",0,1
-99.1389956663,23.7390029997,487,240,Ciudad Victoria,MEX-TML,Tamaulipas,MX,Mexico,Provincial capital,269923,4,"250,000 to 499,999",0,0
-11.4290006688,14.4489959583,488,677,Kayes,MLI-KAY,Kayes,ML,Mali,Provincial capital,97464,6,"50,000 to 99,999",0,1
-2.4669446747,12.3334920805,489,748,Reo,BFA-SNG,Sanguie,UV,Burkina Faso,Provincial capital,37535,7,"Less than 50,000",0,0
-70.3310035643,18.2799989298,490,421,Bani,DOM-PER,Peravia,DR,Dominican Republic,Provincial capital,66709,6,"50,000 to 99,999",0,0
-102.2900036116,21.8879999285,491,241,Aguascalientes,MEX-AGS,Aguascalientes,MX,Mexico,Provincial capital,658179,3,"500,000 to 999,999",0,1
-15.1667006436,11.2166999575,492,678,Catio,GNB-TMB,Tombali,PU,Guinea-Bissau,Provincial capital,9898,7,"Less than 50,000",0,0
-71.0999996741,18.2079989755,493,422,Barahona,DOM-BRH,Barahona,DR,Dominican Republic,Provincial capital,-999,7,"Less than 50,000",0,1
-14.2970035903,10.9389960373,494,679,Boke,GIN-BOK,Boke,GV,Guinea,Provincial capital,15460,7,"Less than 50,000",0,1
-2.3640025859,12.2489999304,495,749,Koudougou,BFA-BLK,Boulkiemde,UV,Burkina Faso,Provincial capital,87347,6,"50,000 to 99,999",0,0
-104.8969975973,21.5080019535,496,242,Tepic,MEX-NYR,Nayarit,MX,Mexico,Provincial capital,280592,4,"250,000 to 499,999",0,0
-70.177391703,18.2383829337,497,423,Punta Palenque,DOM-PER,Peravia,DR,Dominican Republic,Other,-999,7,"Less than 50,000",11046,0
-101.2640036016,21.0200040471,498,243,Guanajuato,MEX-GNJ,Guanajuato,MX,Mexico,Provincial capital,78364,6,"50,000 to 99,999",0,1
-11.734001615,7.9679970793,499,680,Bo,SLE-STH,Southern,SL,Sierra Leone,Provincial capital,174354,5,"100,000 to 249,999",0,0
-1.3339977059,12.0639959844,500,750,Kombissiri,BFA-BZG,Bazega,UV,Burkina Faso,Provincial capital,30137,7,"Less than 50,000",0,0
-103.3440026292,20.6739990634,501,244,Guadalajara,MEX-JLS,Jalisco,MX,Mexico,Provincial capital,1640589,2,"1,000,000 to 4,999,999",0,0
-69.8470015919,19.3760010098,502,424,Nagua,DOM-MTS,Maria Trinidad S,DR,Dominican Republic,Provincial capital,33862,7,"Less than 50,000",0,0
-11.3667026905,6.7499999494,503,681,Robertsport,LBR-GCM,Grand Cape Mount,LI,Liberia,Provincial capital,11969,7,"Less than 50,000",45930,0
-0.0279986828,14.033997031,504,751,Dori,BFA-SEN,Seno,UV,Burkina Faso,Provincial capital,37806,7,"Less than 50,000",0,0
-103.7349986482,19.2509999492,505,245,Colima,MEX-COL,Colima,MX,Mexico,Provincial capital,127235,5,"100,000 to 249,999",0,1
-13.0429977126,10.905003046,506,682,Telimele,GIN-TLM,Telimele,GV,Guinea,Provincial capital,30311,7,"Less than 50,000",0,1
-13.5520016182,10.3779989863,507,683,Fria,GIN-FRI,Fria,GV,Guinea,Provincial capital,-999,7,"Less than 50,000",0,1
-1.0880006203,13.0879979447,508,752,Kaya,BFA-SNM,Sanmatenga,UV,Burkina Faso,Provincial capital,39229,7,"Less than 50,000",0,0
-70.2539997152,19.301003981,509,425,San Francisco De Macoris,DOM-DUA,Duarte,DR,Dominican Republic,Provincial capital,124763,5,"100,000 to 249,999",0,0
-97.8426266339,22.2432390658,510,246,Tampico,MEX-TML,Tamaulipas,MX,Mexico,Other,309003,4,"250,000 to 499,999",9360,0
-90.5259956782,19.8549989219,511,247,Campeche,MEX-CMP,Campeche,MX,Mexico,Provincial capital,205212,5,"100,000 to 249,999",9500,1
-14.0429965991,10.185003007,512,684,Boffa,GIN-BOF,Boffa,GV,Guinea,Provincial capital,2332,7,"Less than 50,000",0,1
-0.1379966639,12.9689999693,513,753,Bogande,BFA-GNG,Gnagna,UV,Burkina Faso,Provincial capital,9854,7,"Less than 50,000",0,0
-69.3320037027,19.212003063,514,426,Samana,DOM-SAM,Samana,DR,Dominican Republic,Provincial capital,-999,7,"Less than 50,000",11000,1
-12.8660036721,10.0549980516,515,685,Kindia,GIN-KIN,Kindia,GV,Guinea,Provincial capital,117062,5,"100,000 to 249,999",0,1
-96.9029996613,19.532997012,516,248,Jalapa,MEX-VLL,Veracruz,MX,Mexico,Provincial capital,425148,4,"250,000 to 499,999",0,0
-0.5689976955,12.6569970785,517,754,Boulsa,BFA-NMT,Namentenga,UV,Burkina Faso,Provincial capital,17489,7,"Less than 50,000",0,0
-13.6719986184,9.549999016,518,686,Conakry,GIN-CNK,Conakry,GV,Guinea,National and provincial capital,1767200,2,"1,000,000 to 4,999,999",45855,1
-98.2369976921,19.3100039753,519,249,Tlaxcala,MEX-TLX,Tlaxcala,MX,Mexico,Provincial capital,84670,6,"50,000 to 99,999",0,1
-70.1520027036,19.0590029948,520,427,Cotui,DOM-SRM,Sanchez Ramirez,DR,Dominican Republic,Provincial capital,41641,7,"Less than 50,000",0,0
-13.0979967031,9.4300020158,521,687,Forecariah,GIN-FRC,Forecariah,GV,Guinea,Provincial capital,12358,7,"Less than 50,000",0,1
-0.6110005924,12.2429970106,522,755,Zorgo,BFA-GNZ,Ganzourgou,UV,Burkina Faso,Provincial capital,23892,7,"Less than 50,000",0,0
-0.356003678,12.1769999761,523,756,Koupela,BFA-KRT,Kouritenga,UV,Burkina Faso,Provincial capital,32052,7,"Less than 50,000",0,0
-12.0439976854,8.8810020337,524,688,Makeni,SLE-NRT,Northern,SL,Sierra Leone,Provincial capital,87679,6,"50,000 to 99,999",0,0
7.4430003945,10.5190019858,525,900,Kaduna,NGA-KAD,Kaduna,NI,Nigeria,Provincial capital,1582102,2,"1,000,000 to 4,999,999",0,1
-98.1929426324,19.0486349471,526,250,Puebla,MEX-PUE,Puebla,MX,Mexico,Other,1392099,2,"1,000,000 to 4,999,999",0,1
-69.7840016319,18.8070029894,527,428,Monte Plata,DOM-MPL,Monte Plata,DR,Dominican Republic,Provincial capital,15532,7,"Less than 50,000",0,1
-0.359000587,11.7739979522,528,757,Tenkodogo,BFA-BLG,Boulgou,UV,Burkina Faso,Provincial capital,37658,7,"Less than 50,000",0,0
-13.2389997025,8.4860009792,529,689,Freetown,SLE-WAR,Western Area,SL,Sierra Leone,National and provincial capital,802639,3,"500,000 to 999,999",45862,0
6.5529993235,9.6080040172,530,901,Minna,NGA-NIG,Niger,NI,Nigeria,Provincial capital,291905,4,"250,000 to 499,999",0,0
-12.4010007131,11.0799990367,531,690,Pita,GIN-PIT,Pita,GV,Guinea,Provincial capital,20052,7,"Less than 50,000",0,1
-1.0649965713,11.6620019214,532,758,Manga,BFA-ZND,Zoundweogo,UV,Burkina Faso,Provincial capital,15173,7,"Less than 50,000",0,0
7.2563852996,9.0572669531,533,902,Abuja,NGA-FCT,Abuja Capital Territory (Abuja),NI,Nigeria,National and provincial capital,162135,5,"100,000 to 249,999",0,0
-12.2720037186,10.6559999497,534,691,Dalaba,GIN-DAL,Dalaba,GV,Guinea,Provincial capital,-999,7,"Less than 50,000",0,1
-9.5779975975,5.4649979894,535,759,Rivercess,LBR-RVR,Rivercess,LI,Liberia,Provincial capital,-999,7,"Less than 50,000",0,1
-12.0920036675,10.3740030524,536,692,Mamou,GIN-MAM,Mamou,GV,Guinea,Provincial capital,41619,7,"Less than 50,000",0,1
-92.9369966101,17.9759970084,537,251,Villahermosa,MEX-TBS,Tabasco,MX,Mexico,Provincial capital,362401,4,"250,000 to 499,999",0,0
-69.8990036733,18.4889970134,538,429,Santo Domingo,DOM-SDM,Santo Domingo,DR,Dominican Republic,National and provincial capital,2201941,2,"1,000,000 to 4,999,999",11040,1
6.7370044102,7.8090030274,539,903,Lokoja,NGA-KOG,Kogi,NI,Nigeria,Provincial capital,60579,6,"50,000 to 99,999",0,0
-9.0369985848,5.0079959998,540,760,Greenville,LBR-SIN,Sino,LI,Liberia,Provincial capital,-999,7,"Less than 50,000",45952,0
-96.7139996159,17.0620019653,541,252,Oaxaca,MEX-OAX,Oaxaca,MX,Mexico,Provincial capital,262566,4,"250,000 to 499,999",0,1
7.4919962998,6.4510019229,542,904,Enugu,NGA-ENU,Enugu,NI,Nigeria,Provincial capital,688862,3,"500,000 to 999,999",0,1
-17.0667356957,20.9000520585,543,693,Nouadhibou,MRT-DND,Dakhlet Nouadhibou,MR,Mauritania,Other,72337,6,"50,000 to 99,999",45812,0
-70.1090006164,18.4159980343,544,430,San Cristobal,DOM-SCR,San Cristobal,DR,Dominican Republic,Provincial capital,-999,7,"Less than 50,000",0,1
-6.078995555,4.9509989596,545,761,Sassandra,CIV-SSS,Sassandra,IV,Cote d'Ivoire,Provincial capital,23274,7,"Less than 50,000",45965,1
5.6259994161,6.338996956,546,905,Benin City,NGA-EDO,Edo,NI,Nigeria,Provincial capital,1125058,2,"1,000,000 to 4,999,999",0,0
-93.1089956918,16.7439959893,547,253,Tuxtla Gutierrez,MEX-CHP,Chiapas,MX,Mexico,Provincial capital,481128,4,"250,000 to 499,999",0,0
-13.0499996571,20.510999976,548,694,Atar,MRT-ADR,Adrar,MR,Mauritania,Provincial capital,-999,7,"Less than 50,000",0,0
-69.2569975723,18.7640010677,549,431,Hato Mayor,DOM-HMJ,Hato Major,DR,Dominican Republic,Provincial capital,0,7,"Less than 50,000",0,0
6.7400013192,6.1929989978,550,906,Asaba,NGA-DEL,Delta,NI,Nigeria,Provincial capital,73374,6,"50,000 to 99,999",0,0
-8.1666986745,4.799996941,551,762,Barclayville,LBR-GKR,Grand Kru,LI,Liberia,Provincial capital,-999,7,"Less than 50,000",0,0
